molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL3331096,CHEMBL368,IC50,12350.0,nM,COc1ccc(OC)c(NC2=CC(=O)C3=C(OC(C)(C)C3)C2=O)c1,trypanosoma_cruzi,4.9083330424043154
CHEMBL3331097,CHEMBL368,IC50,2530.0,nM,Cn1ncc2c1C(=O)C1=C(CC(C)(C)O1)C2=O,trypanosoma_cruzi,5.5968794788241825
CHEMBL3329238,CHEMBL368,IC50,100000.0,nM,O=C1C(O)=C(c2ccccc2[N+](=O)[O-])C(=O)c2ccccc21,trypanosoma_cruzi,4.0
CHEMBL3331098,CHEMBL368,IC50,100000.0,nM,COc1cc2c(cc1OC)C(=O)C(c1cc(OC)c(OC)cc1[N+](=O)[O-])=C(O)C2=O,trypanosoma_cruzi,4.0
CHEMBL290960,CHEMBL368,IC50,21050.0,nM,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,trypanosoma_cruzi,4.676747899828313
CHEMBL2070694,CHEMBL368,IC50,438.0,nM,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(Cl)s2)n1,trypanosoma_cruzi,6.3585258894959
CHEMBL3358472,CHEMBL368,IC50,462.0,nM,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(Cl)s2)n1,trypanosoma_cruzi,6.335358024443875
CHEMBL3358473,CHEMBL368,IC50,552.0,nM,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)sc2Cl)n1,trypanosoma_cruzi,6.2580609222708015
CHEMBL3358474,CHEMBL368,IC50,158.0,nM,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,trypanosoma_cruzi,6.801342913045577
CHEMBL3358475,CHEMBL368,IC50,373.0,nM,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,trypanosoma_cruzi,6.428291168191312
CHEMBL3358476,CHEMBL368,IC50,6990.0,nM,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)sc1Cl,trypanosoma_cruzi,5.1555228242543185
CHEMBL3358477,CHEMBL368,IC50,4750.0,nM,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)c(Cl)s1,trypanosoma_cruzi,5.323306390375134
CHEMBL3358478,CHEMBL368,IC50,2550.0,nM,Cc1csc(C(=O)NCCCn2cnc([N+](=O)[O-])n2)c1,trypanosoma_cruzi,5.5934598195660445
CHEMBL3358479,CHEMBL368,IC50,3990.0,nM,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccsc1,trypanosoma_cruzi,5.399027104313252
CHEMBL3358480,CHEMBL368,IC50,1750.0,nM,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1ccsc1,trypanosoma_cruzi,5.756961951313706
CHEMBL3358483,CHEMBL368,IC50,8870.0,nM,Cc1cc(C(=O)NCCCn2cnc([N+](=O)[O-])n2)c(C)o1,trypanosoma_cruzi,5.052076380168273
CHEMBL3358484,CHEMBL368,IC50,30400.0,nM,Cc1ccoc1C(=O)NCCCn1cnc([N+](=O)[O-])n1,trypanosoma_cruzi,4.517126416391246
CHEMBL2070540,CHEMBL368,IC50,3460.0,nM,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc(C(F)(F)F)nc1,trypanosoma_cruzi,5.460923901207224
CHEMBL3358485,CHEMBL368,IC50,13500.0,nM,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccnc(Cl)c1,trypanosoma_cruzi,4.8696662315049934
CHEMBL3358486,CHEMBL368,IC50,293.0,nM,O=C(NCCCn1cnc([N+](=O)[O-])n1)c1cc2ccccc2s1,trypanosoma_cruzi,6.533132379645891
CHEMBL3358487,CHEMBL368,IC50,187.0,nM,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1sc2ccccc2c1Cl,trypanosoma_cruzi,6.728158393463501
CHEMBL3358488,CHEMBL368,IC50,422.0,nM,O=C(NCCCCn1cnc([N+](=O)[O-])n1)c1nc2ccccc2s1,trypanosoma_cruzi,6.374687549038326
CHEMBL3358489,CHEMBL368,IC50,102300.0,nM,Cc1nc([N+](=O)[O-])cn1CCCNS(=O)(=O)c1ccc(Cl)s1,trypanosoma_cruzi,3.99012436628784
CHEMBL3358490,CHEMBL368,IC50,104600.0,nM,Cc1nc([N+](=O)[O-])cn1CCCNC(=O)c1nc2ccccc2s1,trypanosoma_cruzi,3.9804683154687446
CHEMBL3358491,CHEMBL368,IC50,32200.0,nM,Cc1nc([N+](=O)[O-])cn1CCCNC(=O)c1sc2ccccc2c1Cl,trypanosoma_cruzi,4.492144128304169
CHEMBL110,CHEMBL368,IC50,2130.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi,5.671620396561262
CHEMBL25988,CHEMBL368,IC50,17300.0,nM,N/C(S)=N/N=C/c1ccccn1,trypanosoma_cruzi,4.761953896871205
CHEMBL3329504,CHEMBL368,IC50,5400.0,nM,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccccn1,trypanosoma_cruzi,5.267606240177032
CHEMBL3329505,CHEMBL368,IC50,16800.0,nM,Cc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,4.774690718274137
CHEMBL3329506,CHEMBL368,IC50,2200.0,nM,Brc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.657577319177793
CHEMBL3329507,CHEMBL368,IC50,2600.0,nM,Cc1sc(N/N=C/c2ccccn2)nc1-c1ccc(Br)cc1,trypanosoma_cruzi,5.585026652029182
CHEMBL3329508,CHEMBL368,IC50,72700.0,nM,Fc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,4.138465589140962
CHEMBL3329509,CHEMBL368,IC50,4800.0,nM,COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.318758762624412
CHEMBL3329510,CHEMBL368,IC50,3800.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.42021640338319
CHEMBL3329511,CHEMBL368,IC50,1200.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)c(Cl)c1,trypanosoma_cruzi,5.920818753952375
CHEMBL3329512,CHEMBL368,IC50,1200.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1Cl,trypanosoma_cruzi,5.920818753952375
CHEMBL3329513,CHEMBL368,IC50,74200.0,nM,O=[N+]([O-])c1cccc(-c2csc(N/N=C/c3ccccn3)n2)c1,trypanosoma_cruzi,4.129596094720973
CHEMBL3329223,CHEMBL368,IC50,152900.0,nM,O=[N+]([O-])c1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,3.8155925145876797
CHEMBL3329514,CHEMBL368,IC50,2100.0,nM,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccccn1,trypanosoma_cruzi,5.6777807052660805
CHEMBL110,CHEMBL368,IC50,6200.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi,5.207608310501746
CHEMBL416771,CHEMBL368,IC50,2800.0,nM,C/C(=N\NC(N)=S)c1ccccn1,trypanosoma_cruzi,5.552841968657781
CHEMBL2409542,CHEMBL368,IC50,1100.0,nM,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccn1,trypanosoma_cruzi,5.958607314841775
CHEMBL3329515,CHEMBL368,IC50,1700.0,nM,C/C(=N\Nc1nc(-c2ccc(C)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.769551078621726
CHEMBL3329516,CHEMBL368,IC50,2100.0,nM,C/C(=N\Nc1nc(-c2ccc(Br)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.6777807052660805
CHEMBL3329517,CHEMBL368,IC50,2300.0,nM,C/C(=N\Nc1nc(-c2ccc(Br)cc2)c(C)s1)c1ccccn1,trypanosoma_cruzi,5.638272163982407
CHEMBL3329518,CHEMBL368,IC50,3800.0,nM,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.42021640338319
CHEMBL3329519,CHEMBL368,IC50,2100.0,nM,COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1,trypanosoma_cruzi,5.6777807052660805
CHEMBL3114105,CHEMBL368,IC50,2100.0,nM,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.6777807052660805
CHEMBL3329520,CHEMBL368,IC50,1900.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccccn1,trypanosoma_cruzi,5.721246399047171
CHEMBL3329521,CHEMBL368,IC50,3100.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1)c1ccccn1,trypanosoma_cruzi,5.508638306165727
CHEMBL3329522,CHEMBL368,IC50,3900.0,nM,C/C(=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)c1ccccn1,trypanosoma_cruzi,5.4089353929735005
CHEMBL3329523,CHEMBL368,IC50,36700.0,nM,C/C(=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,trypanosoma_cruzi,4.43533393574791
CHEMBL3329524,CHEMBL368,IC50,2000.0,nM,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccccn1,trypanosoma_cruzi,5.698970004336019
CHEMBL25988,CHEMBL368,IC50,119500.0,nM,N/C(S)=N/N=C/c1ccccn1,trypanosoma_cruzi,3.9226320947158433
CHEMBL3329504,CHEMBL368,IC50,8300.0,nM,C(=N/Nc1nc(-c2ccccc2)cs1)\c1ccccn1,trypanosoma_cruzi,5.080921907623926
CHEMBL3329505,CHEMBL368,IC50,3800.0,nM,Cc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.42021640338319
CHEMBL3329506,CHEMBL368,IC50,2200.0,nM,Brc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.657577319177793
CHEMBL3329507,CHEMBL368,IC50,18300.0,nM,Cc1sc(N/N=C/c2ccccn2)nc1-c1ccc(Br)cc1,trypanosoma_cruzi,4.73754891026957
CHEMBL3329508,CHEMBL368,IC50,3500.0,nM,Fc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.455931955649724
CHEMBL3329509,CHEMBL368,IC50,5600.0,nM,COc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.251811972993799
CHEMBL3329510,CHEMBL368,IC50,3800.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.42021640338319
CHEMBL3329511,CHEMBL368,IC50,4800.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)c(Cl)c1,trypanosoma_cruzi,5.318758762624412
CHEMBL3329512,CHEMBL368,IC50,4000.0,nM,Clc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1Cl,trypanosoma_cruzi,5.3979400086720375
CHEMBL3329513,CHEMBL368,IC50,2500.0,nM,O=[N+]([O-])c1cccc(-c2csc(N/N=C/c3ccccn3)n2)c1,trypanosoma_cruzi,5.6020599913279625
CHEMBL3329223,CHEMBL368,IC50,4400.0,nM,O=[N+]([O-])c1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.356547323513812
CHEMBL3329514,CHEMBL368,IC50,8300.0,nM,C(=N/Nc1nc(-c2ccc3ccccc3c2)cs1)\c1ccccn1,trypanosoma_cruzi,5.080921907623926
CHEMBL110,CHEMBL368,IC50,6600.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi,5.180456064458132
CHEMBL416771,CHEMBL368,IC50,4500.0,nM,C/C(=N\NC(N)=S)c1ccccn1,trypanosoma_cruzi,5.346787486224656
CHEMBL2409542,CHEMBL368,IC50,2700.0,nM,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccn1,trypanosoma_cruzi,5.568636235841013
CHEMBL3329515,CHEMBL368,IC50,2500.0,nM,C/C(=N\Nc1nc(-c2ccc(C)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.6020599913279625
CHEMBL3329516,CHEMBL368,IC50,2100.0,nM,C/C(=N\Nc1nc(-c2ccc(Br)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.6777807052660805
CHEMBL3329517,CHEMBL368,IC50,2300.0,nM,C/C(=N\Nc1nc(-c2ccc(Br)cc2)c(C)s1)c1ccccn1,trypanosoma_cruzi,5.638272163982407
CHEMBL3329518,CHEMBL368,IC50,2800.0,nM,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.552841968657781
CHEMBL3329519,CHEMBL368,IC50,14700.0,nM,COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1,trypanosoma_cruzi,4.8326826652518236
CHEMBL3114105,CHEMBL368,IC50,2500.0,nM,C/C(=N/Nc1nc(-c2ccc(Cl)cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.6020599913279625
CHEMBL3329520,CHEMBL368,IC50,14900.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccccn1,trypanosoma_cruzi,4.826813731587726
CHEMBL3329521,CHEMBL368,IC50,5000.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1)c1ccccn1,trypanosoma_cruzi,5.301029995663981
CHEMBL3329522,CHEMBL368,IC50,2400.0,nM,C/C(=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1)c1ccccn1,trypanosoma_cruzi,5.619788758288394
CHEMBL3329523,CHEMBL368,IC50,5200.0,nM,C/C(=N\Nc1nc(-c2ccc([N+](=O)[O-])cc2)cs1)c1ccccn1,trypanosoma_cruzi,5.2839966563652006
CHEMBL3329524,CHEMBL368,IC50,4100.0,nM,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccccn1,trypanosoma_cruzi,5.3872161432802645
CHEMBL3329506,CHEMBL3563,IC50,9500.0,nM,Brc1ccc(-c2csc(N/N=C/c3ccccn3)n2)cc1,trypanosoma_cruzi,5.022276394711152
CHEMBL3329513,CHEMBL3563,IC50,1300.0,nM,O=[N+]([O-])c1cccc(-c2csc(N/N=C/c3ccccn3)n2)c1,trypanosoma_cruzi,5.886056647693163
CHEMBL2409542,CHEMBL3563,IC50,1300.0,nM,C/C(=N\Nc1nc(-c2ccccc2)cs1)c1ccccn1,trypanosoma_cruzi,5.886056647693163
CHEMBL3329515,CHEMBL3563,IC50,400.0,nM,C/C(=N\Nc1nc(-c2ccc(C)cc2)cs1)c1ccccn1,trypanosoma_cruzi,6.3979400086720375
CHEMBL3329518,CHEMBL3563,IC50,300.0,nM,C/C(=N\Nc1nc(-c2ccc(F)cc2)cs1)c1ccccn1,trypanosoma_cruzi,6.522878745280337
CHEMBL3329519,CHEMBL3563,IC50,40.0,nM,COc1ccc(-c2csc(N/N=C(\C)c3ccccn3)n2)cc1,trypanosoma_cruzi,7.3979400086720375
CHEMBL3329520,CHEMBL3563,IC50,4800.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)cc2Cl)cs1)c1ccccn1,trypanosoma_cruzi,5.318758762624412
CHEMBL3329521,CHEMBL3563,IC50,400.0,nM,C/C(=N\Nc1nc(-c2ccc(Cl)c(Cl)c2)cs1)c1ccccn1,trypanosoma_cruzi,6.3979400086720375
CHEMBL3329524,CHEMBL3563,IC50,10.0,nM,C/C(=N\Nc1nc(-c2ccc3ccccc3c2)cs1)c1ccccn1,trypanosoma_cruzi,8.0
CHEMBL3342748,CHEMBL368,IC50,490.0,nM,CCCCCCCC[C@@H]1CCCc2[nH]c(C)c(OC)c(=O)c21,trypanosoma_cruzi,6.309803919971486
CHEMBL3342749,CHEMBL368,IC50,230.0,nM,CCCCCCCC[C@H]1CC[C@@H](OC)c2[nH]c(C)c(OC)c(=O)c21,trypanosoma_cruzi,6.638272163982407
CHEMBL3342750,CHEMBL368,IC50,1100.0,nM,CCCCCCCCc1ccc(OC)c2[nH]c(C)c(OC)c(=O)c12,trypanosoma_cruzi,5.958607314841775
CHEMBL3342751,CHEMBL368,IC50,20.0,nM,COc1c(C)n(OC)c2c(c1=O)[C@@H](CCCCCc1ccccc1)CCC2,trypanosoma_cruzi,7.698970004336019
CHEMBL3342752,CHEMBL368,IC50,40.0,nM,COc1c(C)n(OC)c2c(c1=O)[C@@H](CCCCCc1ccccc1)CC[C@H]2OC,trypanosoma_cruzi,7.3979400086720375
CHEMBL3342753,CHEMBL368,IC50,2200.0,nM,CCCCCCCC[C@@H]1CCCc2c1c(=O)c(OC)c(CO)n2OC,trypanosoma_cruzi,5.657577319177793
CHEMBL3341768,CHEMBL368,IC50,100.0,nM,CCCCCCCC[C@H]1CCCc2c1c(=O)c(OC)c(C)n2OC,trypanosoma_cruzi,7.0
CHEMBL3342754,CHEMBL368,IC50,40.0,nM,CCCCCCCC[C@H]1CC[C@@H](OC)c2c1c(=O)c(OC)c(C)n2OC,trypanosoma_cruzi,7.3979400086720375
CHEMBL3342755,CHEMBL368,IC50,3100.0,nM,COc1c(OC)c(C)[n+]([O-])c2c1[C@H](CCCCCc1ccccc1)CCC2,trypanosoma_cruzi,5.508638306165727
CHEMBL3342756,CHEMBL368,IC50,170.0,nM,CCCCCCCC[C@H]1CCC(=O)c2[nH]c(C)c(OC)c(=O)c21,trypanosoma_cruzi,6.769551078621726
CHEMBL110,CHEMBL368,IC50,2900.0,nM,O=C(Cn1ccnc1[N+](=O)[O-])NCc1ccccc1,trypanosoma_cruzi,5.5376020021010435
CHEMBL3330177,CHEMBL368,IC50,198500.0,nM,c1csc([C@@H]2C[C@H]3Cc4ccccc4N2O3)c1,trypanosoma_cruzi,3.702239488900866
CHEMBL3330178,CHEMBL368,IC50,146900.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4ccccc4N2O3)s1,trypanosoma_cruzi,3.8329782042097436
CHEMBL3330179,CHEMBL368,IC50,27600.0,nM,Cc1ccsc1[C@@H]1C[C@H]2Cc3ccccc3N1O2,trypanosoma_cruzi,4.559090917934782
CHEMBL3330180,CHEMBL368,IC50,62200.0,nM,Brc1ccc([C@@H]2C[C@H]3Cc4ccccc4N2O3)s1,trypanosoma_cruzi,4.206209615309181
CHEMBL3330181,CHEMBL368,IC50,25400.0,nM,Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3cccs3)N2O1,trypanosoma_cruzi,4.5951662833800615
CHEMBL3330182,CHEMBL368,IC50,24800.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(Cl)ccc4N2O3)s1,trypanosoma_cruzi,4.605548319173784
CHEMBL3330183,CHEMBL368,IC50,11700.0,nM,Cc1ccsc1[C@@H]1C[C@H]2Cc3cc(Cl)ccc3N1O2,trypanosoma_cruzi,4.931814138253839
CHEMBL3330184,CHEMBL368,IC50,14700.0,nM,Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccc(Br)s3)N2O1,trypanosoma_cruzi,4.8326826652518236
CHEMBL3330185,CHEMBL368,IC50,104100.0,nM,Fc1ccc2c(c1)C[C@@H]1C[C@@H](c3cccs3)N2O1,trypanosoma_cruzi,3.982549270489464
CHEMBL3330186,CHEMBL368,IC50,30900.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(F)ccc4N2O3)s1,trypanosoma_cruzi,4.510041520575165
CHEMBL3330187,CHEMBL368,IC50,102300.0,nM,Cc1ccsc1[C@@H]1C[C@H]2Cc3cc(F)ccc3N1O2,trypanosoma_cruzi,3.99012436628784
CHEMBL3330188,CHEMBL368,IC50,34700.0,nM,Fc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccc(Br)s3)N2O1,trypanosoma_cruzi,4.459670525209126
CHEMBL3330189,CHEMBL368,IC50,142700.0,nM,FC(F)(F)Oc1ccc2c(c1)C[C@@H]1C[C@@H](c3cccs3)N2O1,trypanosoma_cruzi,3.845576026885353
CHEMBL3330190,CHEMBL368,IC50,43900.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(OC(F)(F)F)ccc4N2O3)s1,trypanosoma_cruzi,4.357535479757878
CHEMBL3330191,CHEMBL368,IC50,47200.0,nM,Cc1ccsc1[C@@H]1C[C@H]2Cc3cc(OC(F)(F)F)ccc3N1O2,trypanosoma_cruzi,4.3260580013659125
CHEMBL3330192,CHEMBL368,IC50,229400.0,nM,c1coc([C@@H]2C[C@H]3Cc4ccccc4N2O3)c1,trypanosoma_cruzi,3.639406586434751
CHEMBL3330193,CHEMBL368,IC50,92900.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4ccccc4N2O3)o1,trypanosoma_cruzi,4.031984286006359
CHEMBL3330194,CHEMBL368,IC50,53000.0,nM,O=[N+]([O-])c1ccc([C@@H]2C[C@H]3Cc4ccccc4N2O3)o1,trypanosoma_cruzi,4.275724130399211
CHEMBL3330195,CHEMBL368,IC50,53100.0,nM,Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccco3)N2O1,trypanosoma_cruzi,4.274905478918531
CHEMBL3330196,CHEMBL368,IC50,46200.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(Cl)ccc4N2O3)o1,trypanosoma_cruzi,4.335358024443875
CHEMBL3330197,CHEMBL368,IC50,47700.0,nM,Fc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccco3)N2O1,trypanosoma_cruzi,4.321481620959886
CHEMBL3330198,CHEMBL368,IC50,192500.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(F)ccc4N2O3)o1,trypanosoma_cruzi,3.7155692661554807
CHEMBL3330199,CHEMBL368,IC50,29700.0,nM,O=[N+]([O-])c1ccc([C@@H]2C[C@H]3Cc4cc(F)ccc4N2O3)o1,trypanosoma_cruzi,4.527243550682788
CHEMBL3330200,CHEMBL368,IC50,165800.0,nM,FC(F)(F)Oc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccco3)N2O1,trypanosoma_cruzi,3.7804154737857454
CHEMBL3330201,CHEMBL368,IC50,89200.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4cc(OC(F)(F)F)ccc4N2O3)o1,trypanosoma_cruzi,4.049635145623877
CHEMBL3330202,CHEMBL368,IC50,842600.0,nM,O=[N+]([O-])c1ccc([C@@H]2C[C@H]3Cc4cc(OC(F)(F)F)ccc4N2O3)o1,trypanosoma_cruzi,3.074378545209171
CHEMBL3330203,CHEMBL368,IC50,150800.0,nM,Fc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccoc3)N2O1,trypanosoma_cruzi,3.821598658466245
CHEMBL3330204,CHEMBL368,IC50,192500.0,nM,FC(F)(F)Oc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccoc3)N2O1,trypanosoma_cruzi,3.7155692661554807
CHEMBL3330205,CHEMBL368,IC50,414400.0,nM,Cn1cccc1[C@@H]1C[C@H]2Cc3cc(F)ccc3N1O2,trypanosoma_cruzi,3.3825802532628235
CHEMBL3330206,CHEMBL368,IC50,219200.0,nM,O[C@@H]1Cc2ccccc2N[C@H](c2cccs2)C1,trypanosoma_cruzi,3.6591594501876683
CHEMBL3329230,CHEMBL368,IC50,22800.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3ccccc3N2)s1,trypanosoma_cruzi,4.642065152999546
CHEMBL3330207,CHEMBL368,IC50,142700.0,nM,Cc1ccsc1[C@@H]1C[C@H](O)Cc2ccccc2N1,trypanosoma_cruzi,3.845576026885353
CHEMBL3330208,CHEMBL368,IC50,95100.0,nM,O[C@@H]1Cc2cc(Cl)ccc2N[C@H](c2cccs2)C1,trypanosoma_cruzi,4.021819483062586
CHEMBL3330209,CHEMBL368,IC50,14600.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(Cl)ccc3N2)s1,trypanosoma_cruzi,4.835647144215563
CHEMBL3330210,CHEMBL368,IC50,47900.0,nM,Cc1ccsc1[C@@H]1C[C@H](O)Cc2cc(Cl)ccc2N1,trypanosoma_cruzi,4.319664486585436
CHEMBL3330211,CHEMBL368,IC50,763800.0,nM,O[C@@H]1Cc2cc(F)ccc2N[C@H](c2cccs2)C1,trypanosoma_cruzi,3.117020345962701
CHEMBL3330212,CHEMBL368,IC50,163500.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(F)ccc3N2)s1,trypanosoma_cruzi,3.7864822430036953
CHEMBL3330213,CHEMBL368,IC50,45900.0,nM,Cc1ccsc1[C@@H]1C[C@H](O)Cc2cc(F)ccc2N1,trypanosoma_cruzi,4.338187314462739
CHEMBL3330214,CHEMBL368,IC50,87800.0,nM,O[C@@H]1Cc2cc(OC(F)(F)F)ccc2N[C@H](c2cccs2)C1,trypanosoma_cruzi,4.056505484093897
CHEMBL3330215,CHEMBL368,IC50,65700.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(OC(F)(F)F)ccc3N2)s1,trypanosoma_cruzi,4.182434630440219
CHEMBL3330216,CHEMBL368,IC50,10700.0,nM,Cc1ccsc1[C@@H]1C[C@H](O)Cc2cc(OC(F)(F)F)ccc2N1,trypanosoma_cruzi,4.97061622231479
CHEMBL3330217,CHEMBL368,IC50,884100.0,nM,O[C@@H]1Cc2ccccc2N[C@H](c2ccco2)C1,trypanosoma_cruzi,3.053498609430412
CHEMBL3330218,CHEMBL368,IC50,119800.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3ccccc3N2)o1,trypanosoma_cruzi,3.9215431819467073
CHEMBL3330219,CHEMBL368,IC50,61800.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(Cl)ccc3N2)o1,trypanosoma_cruzi,4.209011524911184
CHEMBL3330220,CHEMBL368,IC50,115200.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(F)ccc3N2)o1,trypanosoma_cruzi,3.938547520912807
CHEMBL3330221,CHEMBL368,IC50,605800.0,nM,O[C@@H]1Cc2cc(OC(F)(F)F)ccc2N[C@H](c2ccco2)C1,trypanosoma_cruzi,3.217670731003163
CHEMBL3330222,CHEMBL368,IC50,42700.0,nM,Cc1ccc([C@@H]2C[C@H](O)Cc3cc(OC(F)(F)F)ccc3N2)o1,trypanosoma_cruzi,4.369572124974976
CHEMBL3330223,CHEMBL368,IC50,176700.0,nM,O[C@@H]1Cc2cc(F)ccc2N[C@H](c2ccoc2)C1,trypanosoma_cruzi,3.752763450493236
CHEMBL3330224,CHEMBL368,IC50,601900.0,nM,O[C@@H]1Cc2cc(OC(F)(F)F)ccc2N[C@H](c2ccoc2)C1,trypanosoma_cruzi,3.22047565667521
CHEMBL290960,CHEMBL368,IC50,4000.0,nM,CC1CS(=O)(=O)CCN1/N=C/c1ccc([N+](=O)[O-])o1,trypanosoma_cruzi,5.3979400086720375
CHEMBL3330177,CHEMBL368,IC50,411400.0,nM,c1csc([C@@H]2C[C@H]3Cc4ccccc4N2O3)c1,trypanosoma_cruzi,3.385735712641295
CHEMBL3330178,CHEMBL368,IC50,91500.0,nM,Cc1ccc([C@@H]2C[C@H]3Cc4ccccc4N2O3)s1,trypanosoma_cruzi,4.0385789059335515
CHEMBL3330179,CHEMBL368,IC50,133700.0,nM,Cc1ccsc1[C@@H]1C[C@H]2Cc3ccccc3N1O2,trypanosoma_cruzi,3.8738685927380154
