molecule_chembl_id,target_chembl_id,standard_type,standard_value,standard_units,smiles,organism,pIC50
CHEMBL90512,CHEMBL3563,IC50,50.0,nM,C/C(=N\N=C(\N)S)c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,7.301029995663981
CHEMBL327902,CHEMBL3563,IC50,10000.0,nM,C/C(=N\NC(N)=O)c1cccc(Cl)c1,trypanosoma_cruzi,5.0
CHEMBL88307,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)NC)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL90475,CHEMBL3563,IC50,1000.0,nM,S=C(Nc1cccc(Cl)c1)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,6.0
CHEMBL90371,CHEMBL3563,IC50,10000.0,nM,CCC(N/N=C(/N)S)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL88354,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\NC(N)=O)c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,5.0
CHEMBL440504,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccccc1,trypanosoma_cruzi,5.0
CHEMBL91644,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)NCCN1CCNCC1)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL315862,CHEMBL3563,IC50,10000.0,nM,FC(F)(F)c1ccc(NC(=S)N2CCC(c3cccc(Br)c3)=N2)cc1,trypanosoma_cruzi,5.0
CHEMBL328234,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)Nc1ccccc1)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL91643,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\NC(N)=O)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL94235,CHEMBL3563,IC50,2800.0,nM,N/C(S)=N/N=C/c1cccn1S(=O)(=O)c1ccccc1,trypanosoma_cruzi,5.552841968657781
CHEMBL92099,CHEMBL3563,IC50,20.0,nM,CC/C(=N\N=C(\N)S)c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,7.698970004336019
CHEMBL90428,CHEMBL3563,IC50,230.0,nM,CC1CN(C(=N)S)N=C1c1cccc(Cl)c1,trypanosoma_cruzi,6.638272163982407
CHEMBL89915,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccc2cc(OC)ccc2c1,trypanosoma_cruzi,5.0
CHEMBL91640,CHEMBL3563,IC50,80.0,nM,N=C(S)N1CCC(c2cccc(C(F)(F)F)c2)=N1,trypanosoma_cruzi,7.096910013008056
CHEMBL91887,CHEMBL3563,IC50,10000.0,nM,S=C(NCCN1CCOCC1)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL328370,CHEMBL3563,IC50,10000.0,nM,S=C(NCc1ccco1)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL90339,CHEMBL3563,IC50,10000.0,nM,C/C(=N\NC(N)=O)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL90772,CHEMBL3563,IC50,320.0,nM,N=C(S)N/N=C/c1cc(C(F)(F)F)cc(C(F)(F)F)c1,trypanosoma_cruzi,6.494850021680094
CHEMBL89973,CHEMBL3563,IC50,60.0,nM,C/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,trypanosoma_cruzi,7.221848749616356
CHEMBL88586,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\NC(N)=O)c1cccc(Cl)c1,trypanosoma_cruzi,5.0
CHEMBL88782,CHEMBL3563,IC50,10000.0,nM,NC(=O)N/N=C/c1ccc(-c2cccc(Cl)c2)o1,trypanosoma_cruzi,5.0
CHEMBL93774,CHEMBL3563,IC50,280.0,nM,COc1ccccc1-c1ccc(/C=N/N=C(/N)S)o1,trypanosoma_cruzi,6.552841968657781
CHEMBL91844,CHEMBL3563,IC50,1300.0,nM,N/C(S)=N/N=C/c1cccc(Br)c1,trypanosoma_cruzi,5.886056647693163
CHEMBL90311,CHEMBL3563,IC50,10000.0,nM,N=C(S)N/N=C/c1ccccc1C(F)(F)F,trypanosoma_cruzi,5.0
CHEMBL90354,CHEMBL3563,IC50,1700.0,nM,FC(F)(F)c1cccc(NC(=S)N2CCC(c3cccc(Cl)c3)=N2)c1,trypanosoma_cruzi,5.769551078621726
CHEMBL313316,CHEMBL3563,IC50,10000.0,nM,NC(=O)N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,trypanosoma_cruzi,5.0
CHEMBL92579,CHEMBL3563,IC50,10000.0,nM,COc1cccc(/C(C)=N/N=C(/N)S)c1,trypanosoma_cruzi,5.0
CHEMBL90819,CHEMBL3563,IC50,3900.0,nM,C/C(=N\N=C(\N)S)c1ccccc1Br,trypanosoma_cruzi,5.4089353929735005
CHEMBL91344,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccc(OC)cc1,trypanosoma_cruzi,5.0
CHEMBL327582,CHEMBL3563,IC50,10000.0,nM,CC/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL421737,CHEMBL3563,IC50,10000.0,nM,C/C(=N\NC(N)=O)c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,5.0
CHEMBL329128,CHEMBL3563,IC50,140.0,nM,N/C(S)=N/N=C/c1ccc(-c2cccc(Cl)c2)o1,trypanosoma_cruzi,6.853871964321762
CHEMBL89990,CHEMBL3563,IC50,3800.0,nM,C/C(=N\N=C(\N)S)c1ccc(Br)s1,trypanosoma_cruzi,5.42021640338319
CHEMBL90060,CHEMBL3563,IC50,280.0,nM,N/C(S)=N/N=C/c1ccc(-c2ccc(Br)cc2)o1,trypanosoma_cruzi,6.552841968657781
CHEMBL88734,CHEMBL3563,IC50,200.0,nM,C/C(=N\N=C(\N)S)c1cccc(Br)c1,trypanosoma_cruzi,6.698970004336019
CHEMBL330050,CHEMBL3563,IC50,170.0,nM,C/C(=N\N=C(\N)S)c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,6.769551078621726
CHEMBL314026,CHEMBL3563,IC50,200.0,nM,NC(=S)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,6.698970004336019
CHEMBL91544,CHEMBL3563,IC50,70.0,nM,CC1CN(C(=N)S)N=C1c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,7.154901959985743
CHEMBL327577,CHEMBL3563,IC50,300.0,nM,N/C(S)=N/N=C/c1ccc(-c2ccc(Cl)cc2)o1,trypanosoma_cruzi,6.522878745280337
CHEMBL90808,CHEMBL3563,IC50,2800.0,nM,Cn1c(/C=N/N=C(/N)S)cc2ccccc21,trypanosoma_cruzi,5.552841968657781
CHEMBL92376,CHEMBL3563,IC50,50.0,nM,CC/C(=N\N=C(\N)S)c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,7.301029995663981
CHEMBL406038,CHEMBL3563,IC50,80.0,nM,CC1CN(C(=N)S)N=C1c1cccc(Br)c1,trypanosoma_cruzi,7.096910013008056
CHEMBL90948,CHEMBL3563,IC50,10000.0,nM,S=C(Nc1ccccc1)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL91347,CHEMBL3563,IC50,1400.0,nM,CCCCCC/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.853871964321762
CHEMBL90867,CHEMBL3563,IC50,560.0,nM,COc1ccc2ccccc2c1/C=N/N=C(/N)S,trypanosoma_cruzi,6.251811972993799
CHEMBL90235,CHEMBL3563,IC50,10000.0,nM,C/C(=N\N=C(\N)S)c1ccccc1Cl,trypanosoma_cruzi,5.0
CHEMBL91322,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)NC(C)C)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL329346,CHEMBL3563,IC50,60.0,nM,NC(=S)N1CCC(c2ccc(Cl)c(Cl)c2)=N1,trypanosoma_cruzi,7.221848749616356
CHEMBL92903,CHEMBL3563,IC50,10000.0,nM,CC(C)/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL91893,CHEMBL3563,IC50,10000.0,nM,NC(=O)N/N=C/c1ccc(-c2ccc(Br)cc2)o1,trypanosoma_cruzi,5.0
CHEMBL91195,CHEMBL3563,IC50,10000.0,nM,CC/N=C(\S)N/N=C(\CC)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL91439,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\NC(N)=O)c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,5.0
CHEMBL242103,CHEMBL3563,IC50,10000.0,nM,COc1ccc(/C=N/NC(N)=S)cc1O,trypanosoma_cruzi,5.0
CHEMBL330503,CHEMBL3563,IC50,10000.0,nM,C/C(=N\NC(N)=O)c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,5.0
CHEMBL90859,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)NCc1ccco1)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL91266,CHEMBL3563,IC50,10000.0,nM,N/C(S)=N/N=C/c1cc(C#Cc2ccccc2)cs1,trypanosoma_cruzi,5.0
CHEMBL90023,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccc(Br)cc1,trypanosoma_cruzi,5.0
CHEMBL90181,CHEMBL3563,IC50,1900.0,nM,C/C(=N\N=C(\N)S)c1ccc(Cl)s1,trypanosoma_cruzi,5.721246399047171
CHEMBL93125,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccc(Cl)cc1,trypanosoma_cruzi,5.0
CHEMBL90688,CHEMBL3563,IC50,480.0,nM,N=C(S)N/N=C/c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,6.318758762624412
CHEMBL420616,CHEMBL3563,IC50,1600.0,nM,CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1,trypanosoma_cruzi,5.795880017344075
CHEMBL421363,CHEMBL3563,IC50,560.0,nM,N/C(S)=N/N=C/c1cc(Cl)cc(Cl)c1,trypanosoma_cruzi,6.251811972993799
CHEMBL91003,CHEMBL3563,IC50,40.0,nM,CC1CN(C(=N)S)N=C1c1cccc(C(F)(F)F)c1,trypanosoma_cruzi,7.3979400086720375
CHEMBL415311,CHEMBL3563,IC50,460.0,nM,N/C(S)=N/N=C/c1ccc(Cl)c(Cl)c1,trypanosoma_cruzi,6.337242168318426
CHEMBL90250,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1ccc(Cl)cc1Cl,trypanosoma_cruzi,5.0
CHEMBL420616,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(/S)Nc1ccc(C(F)(F)F)cc1)c1cccc(Br)c1,trypanosoma_cruzi,5.0
CHEMBL91830,CHEMBL3563,IC50,7000.0,nM,Cn1nc(-c2ccc(/C=N/N=C(/N)S)s2)cc1C(F)(F)F,trypanosoma_cruzi,5.154901959985743
CHEMBL91267,CHEMBL3563,IC50,10000.0,nM,C/C(=N\N=C(\N)S)c1ccc(N2CCOCC2)cc1,trypanosoma_cruzi,5.0
CHEMBL313679,CHEMBL3563,IC50,100.0,nM,CC/C(=N\N=C(\N)S)c1cccc(Br)c1,trypanosoma_cruzi,7.0
CHEMBL330453,CHEMBL3563,IC50,10000.0,nM,CN(C)c1ccc(/C=N/N=C(/N)S)c2ccccc12,trypanosoma_cruzi,5.0
CHEMBL93166,CHEMBL3563,IC50,20.0,nM,CC/C(=N\N=C(\N)S)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,trypanosoma_cruzi,7.698970004336019
CHEMBL90197,CHEMBL3563,IC50,270.0,nM,NC(=S)N1CCC(c2cccc(Cl)c2)=N1,trypanosoma_cruzi,6.568636235841013
CHEMBL90866,CHEMBL3563,IC50,220.0,nM,CC/C(=N\N=C(\N)S)c1cccc(Cl)c1,trypanosoma_cruzi,6.657577319177793
CHEMBL89974,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\NC(N)=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,trypanosoma_cruzi,5.0
CHEMBL92375,CHEMBL3563,IC50,10000.0,nM,CC/C(=N\N=C(\N)S)c1cccc(F)c1,trypanosoma_cruzi,5.0
CHEMBL93490,CHEMBL3563,IC50,10000.0,nM,N/C(S)=N/N=C/c1cccc(Cl)c1Cl,trypanosoma_cruzi,5.0
CHEMBL91201,CHEMBL3563,IC50,10000.0,nM,C/N=C(\S)N1CCC(c2cccc(Br)c2)=N1,trypanosoma_cruzi,5.0
CHEMBL60430,CHEMBL5131,Ki,43000.0,nM,CN(C)CCCNC(=O)CNC(=O)C(CCSCC(NC(=O)OCc1ccccc1)C(=O)NCC(=O)NCCCN(C)C)NC(=O)OCc1ccccc1,trypanosoma_cruzi,4.366531544420414
CHEMBL302322,CHEMBL5131,Ki,92000.0,nM,CN(C)CCCNC(=O)CNC(=O)C(CSCC(NC(=O)OCc1ccccc1)C(=O)NCC(=O)NCCCN(C)C)NC(=O)OCc1ccccc1,trypanosoma_cruzi,4.036212172654444
CHEMBL3142832,CHEMBL3563,Ki,220.0,nM,CC(C)C[C@H](NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccccc1)C(=O)NC(=O)NN1CCOCC1,trypanosoma_cruzi,6.657577319177793
CHEMBL3142835,CHEMBL3563,Ki,360.0,nM,O=C(NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccccc1)NN1CCOCC1,trypanosoma_cruzi,6.443697499232712
CHEMBL291997,CHEMBL5131,Ki,31000.0,nM,CN(C)CCCNC(=O)CNC(=O)C(CSCSCC(NC(=O)OCc1ccccc1)C(=O)NCC(=O)NCCCN(C)C)NC(=O)OCc1ccccc1,trypanosoma_cruzi,4.508638306165727
CHEMBL3142836,CHEMBL3563,Ki,48.0,nM,O=C(NC(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@H](CCc1ccccc1)N/C=C/S(=O)(=O)c1ccc2ccccc2c1)NN1CCOCC1,trypanosoma_cruzi,7.318758762624412
CHEMBL100017,CHEMBL3563,Ki,384.0,nM,CC(C)N1CC(=O)C(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O,trypanosoma_cruzi,6.4156687756324695
CHEMBL103238,CHEMBL3563,Ki,2.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCCCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi,8.698970004336019
CHEMBL100895,CHEMBL3563,Ki,983.0,nM,COCCN1CC(=O)C(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O,trypanosoma_cruzi,6.007446482167865
CHEMBL100849,CHEMBL3563,Ki,4.2,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi,8.3767507096021
CHEMBL100702,CHEMBL3563,Ki,53.2,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(CCc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,7.274088367704952
CHEMBL321974,CHEMBL3563,Ki,1.1,nM,CC(C)C[C@H](NC(=O)OCc1cccnc1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CSCCCc1ccccc1,trypanosoma_cruzi,8.958607314841775
CHEMBL316864,CHEMBL3563,Ki,16.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(CCCc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,7.795880017344075
CHEMBL316864,CHEMBL3563,Ki,16.3,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(CCCc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,7.787812395596042
CHEMBL419727,CHEMBL3563,Ki,202.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(Cc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,6.694648630553377
CHEMBL419727,CHEMBL3563,Ki,202.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(Cc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,6.694648630553377
CHEMBL100702,CHEMBL3563,Ki,53.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)NC1CC(=O)N(CCc2ccccc2)CC1=O)OCc1ccccc1,trypanosoma_cruzi,7.275724130399211
CHEMBL321988,CHEMBL3563,Ki,44.0,nM,O=C(N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)CSCc1ccccc1)OCc1ccccc1,trypanosoma_cruzi,7.356547323513812
CHEMBL105708,CHEMBL3563,Ki,274.0,nM,CC(C)CN1CC(=O)C(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O,trypanosoma_cruzi,6.562249437179612
CHEMBL101306,CHEMBL3563,Ki,366.0,nM,CCCN1CC(=O)C(NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc2ccccc2)CC1=O,trypanosoma_cruzi,6.436518914605589
CHEMBL280463,CHEMBL368,IC50,70000.0,nM,CCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL110971,CHEMBL368,IC50,70000.0,nM,CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL110971,CHEMBL368,IC50,65800.0,nM,CCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.181774106386045
CHEMBL109374,CHEMBL368,IC50,70000.0,nM,CCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.154901959985743
CHEMBL109374,CHEMBL368,IC50,70000.0,nM,CCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.154901959985743
CHEMBL109948,CHEMBL368,IC50,50000.0,nM,CCCCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL111392,CHEMBL368,IC50,70000.0,nM,CCCCCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL111695,CHEMBL368,IC50,70000.0,nM,CCCCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL111695,CHEMBL368,IC50,22360.0,nM,CCCCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.650528200785614
CHEMBL52761,CHEMBL368,IC50,70000.0,nM,CCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL52761,CHEMBL368,IC50,21400.0,nM,CCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.669586226650809
CHEMBL299988,CHEMBL368,IC50,70000.0,nM,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL299988,CHEMBL368,IC50,70000.0,nM,CCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL55264,CHEMBL368,IC50,70000.0,nM,CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL55264,CHEMBL368,IC50,18100.0,nM,CCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.7423214251308154
CHEMBL298547,CHEMBL368,IC50,70000.0,nM,CCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL298547,CHEMBL368,IC50,70000.0,nM,CCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL113140,CHEMBL368,IC50,70000.0,nM,CCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.154901959985743
CHEMBL113140,CHEMBL368,IC50,50000.0,nM,CCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL324003,CHEMBL368,IC50,70000.0,nM,CCCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL324003,CHEMBL368,IC50,70000.0,nM,CCCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL55810,CHEMBL368,IC50,70000.0,nM,CCCCCCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL54004,CHEMBL368,IC50,70000.0,nM,CCCCCCCCCC(O)(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL111531,CHEMBL368,IC50,70000.0,nM,CCOP(=O)(OCC)C(CC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.154901959985743
CHEMBL108891,CHEMBL368,IC50,50000.0,nM,CCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL322551,CHEMBL368,IC50,70000.0,nM,CCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL322551,CHEMBL368,IC50,70000.0,nM,CCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL111129,CHEMBL368,IC50,50000.0,nM,CCCCCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL111129,CHEMBL368,IC50,50000.0,nM,CCCCCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL113193,CHEMBL368,IC50,50000.0,nM,CCCCCCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL111593,CHEMBL368,IC50,100000.0,nM,CCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.0
CHEMBL111593,CHEMBL368,IC50,100000.0,nM,CCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.0
CHEMBL111370,CHEMBL368,IC50,50000.0,nM,CCCCCCC(P(=O)(OCC)OCC)P(=O)(OCC)OCC,trypanosoma_cruzi,4.301029995663981
CHEMBL322081,CHEMBL368,IC50,70000.0,nM,CCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL322081,CHEMBL368,IC50,70000.0,nM,CCCCCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.154901959985743
CHEMBL112840,CHEMBL368,IC50,100000.0,nM,CCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.0
CHEMBL112840,CHEMBL368,IC50,90000.0,nM,CCCC(P(=O)(O)O)P(=O)(O)O,trypanosoma_cruzi,4.045757490560675
CHEMBL159006,CHEMBL5131,IC50,600.0,nM,CCCCN(CCCC)CCCNC(=O)CCCCC1=C(CCCCC(=O)NCCCN(CCCC)CCCC)C(=O)c2c(O)cccc2C1=O,trypanosoma_cruzi,6.221848749616356
CHEMBL590,CHEMBL5131,IC50,55000.0,nM,CC1=CC(=O)c2ccccc2C1=O,trypanosoma_cruzi,4.259637310505756
CHEMBL160637,CHEMBL5131,IC50,300.0,nM,CCCCN(CCCC)CCCNC(=O)CCCCC1=C(C)C(=O)c2cccc(O)c2C1=O,trypanosoma_cruzi,6.522878745280337
CHEMBL295316,CHEMBL5131,IC50,28000.0,nM,CC1=CC(=O)c2c(O)cccc2C1=O,trypanosoma_cruzi,4.552841968657781
CHEMBL155801,CHEMBL5131,IC50,1100.0,nM,CCCCN(CCCC)CCCNC(=O)CCCCC1=C(C)C(=O)c2ccccc2C1=O,trypanosoma_cruzi,5.958607314841775
CHEMBL358636,CHEMBL5131,IC50,500.0,nM,CC1=C(CCCCC(=O)NCCCNCCCNC(=O)CCCCC2=C(C)C(=O)c3cccc(O)c3C2=O)C(=O)c2c(O)cccc2C1=O,trypanosoma_cruzi,6.301029995663981
CHEMBL37625,CHEMBL368,IC50,5000.0,nM,NCCCN1CCN(CCCNCC2CCCCC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL290270,CHEMBL368,IC50,5000.0,nM,NCCCCC(N)C(=O)NCC1CCC(CNCCCN2CCN(CCCNCC3CCC(CNC(=O)C(N)CCCCN)CC3)CC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL41307,CHEMBL368,IC50,5000.0,nM,NCCCN1CCN(CCCN)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL405454,CHEMBL368,IC50,5000.0,nM,CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NCC1CCC(CNCCCN2CCN(CCCNCC3CCC(CNC(=O)C(CCCCNC(=O)OC(C)(C)C)NC(=O)OC(C)(C)C)CC3)CC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL38733,CHEMBL368,IC50,5000.0,nM,NCCCN1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL41106,CHEMBL368,IC50,5000.0,nM,O=C1c2ccccc2C(=O)N1CCCN1CCN(CCCNCC2CCCCC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL43023,CHEMBL368,IC50,5000.0,nM,CC(C)(C)OC(=O)NCCCCC(NC(=O)OC(C)(C)C)C(=O)NCC1CCC(CNCCCN2CCN(CCCNCC3CCCCC3)CC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL290638,CHEMBL368,IC50,5000.0,nM,NCCCCC(N)C(=O)NCC1CCC(CNCCCN2CCN(CCCNCC3CCCCC3)CC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL39045,CHEMBL368,IC50,5000.0,nM,C1CCC(CNCCCN2CCN(CCCNCC3CCCCC3)CC2)CC1,trypanosoma_cruzi,5.301029995663981
CHEMBL305575,CHEMBL5131,Ki,9500.0,nM,c1ccc2cc(CNCCCCNCCCNCc3ccc4ccccc4c3)ccc2c1,trypanosoma_cruzi,5.022276394711152
CHEMBL292314,CHEMBL5131,Ki,80000.0,nM,Nc1c2c(nc3cc(Cl)ccc13)CCCC2,trypanosoma_cruzi,4.096910013008056
CHEMBL358221,CHEMBL5131,Ki,83000.0,nM,CCN(CC)CCSc1c2ccc(Cl)cc2nc2ccc(OC)cc12,trypanosoma_cruzi,4.080921907623926
CHEMBL358221,CHEMBL5131,Ki,37000.0,nM,CCN(CC)CCSc1c2ccc(Cl)cc2nc2ccc(OC)cc12,trypanosoma_cruzi,4.431798275933005
CHEMBL61691,CHEMBL5131,Ki,5500.0,nM,NCCCN(CCCCN(CCCN)Cc1ccc2ccccc2c1)Cc1ccc2ccccc2c1,trypanosoma_cruzi,5.259637310505756
CHEMBL76954,CHEMBL5131,Ki,7000.0,nM,COc1ccc2nc3cc(Cl)ccc3c(N)c2c1,trypanosoma_cruzi,5.154901959985743
CHEMBL151397,CHEMBL5131,Ki,11000.0,nM,CCN(CC)CCCCC(C)Nc1c2ccccc2nc2cc(Cl)ccc12,trypanosoma_cruzi,4.958607314841775
